Nome da Faixa,Cantor ou Compositor,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Genero_Avant-Garde,Genero_Blues,Genero_Children's,Genero_Classical,Genero_Comedy/Spoken,Genero_Country,Genero_Easy Listening,Genero_Electronic,Genero_Folk,Genero_Holiday,Genero_International,Genero_Jazz,Genero_Latin,Genero_New Age,Genero_Pop/Rock,Genero_R&B,Genero_Rap,Genero_Reggae,Genero_Religious,Genero_Stage & Screen,Genero_Vocal,Quadrante_Q1,Quadrante_Q2,Quadrante_Q3,Quadrante_Q4,target
Time Flies,Subhumans,0.00033066900596773056,0.14518950437317782,0.2104735414904655,0.0,0.044444444444444446,0.07487117308275235,0.955258665336735,0.2,0.08806584362139919,0.144637992652388,4,0.08683886838868389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Tito on Timbales,Tito Puente,0.25664451902337193,0.34985422740524774,0.22682210150929902,0.4004371584699454,0.0,0.04825704759017884,0.5507260276600234,0.4,0.09218106995884776,0.34452053082748113,8,0.45756457564575653,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Too Bad,Faces,0.03442218883692399,0.11865889212827986,0.18954738466635856,2.9289617486338796e-07,0.11111111111111112,0.010063655653228249,0.9459267642376231,0.2,0.052510288065843624,0.20453352660385377,4,0.19630996309963103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Too Darn Hot,Ella Fitzgerald,0.18954208990824847,0.40408163265306113,0.09298189015511513,0.0,0.3111111111111111,0.036495907850863894,0.7433487426390195,0.0,0.09761316872427984,0.20137705245795118,8,0.4044280442804428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,Quadrante_Q1
Tore Up,Cro-Mags,2.2592603568955547e-06,0.09737609329446063,0.21592306149674334,4.633879781420765e-06,0.13333333333333333,0.12488632919066382,0.9767613603667544,0.0,0.20905349794238687,0.22962162297253394,4,0.08708487084870849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Tortoise Regrets Hare,James Yorkston,0.3433548008020056,0.22332361516034982,0.17058305504451166,0.0009005464480874317,0.08888888888888889,0.056077599272506815,0.743866648763739,0.4,0.05037037037037038,0.2083897733236698,8,0.2883148831488315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Toucher l'Instant,Grand Corps Malade,0.16252682623852344,0.14402332361516032,0.1241531445910244,0.0,0.11111111111111112,0.02637162776598969,0.8989315788464122,0.0,0.11934156378600824,0.18077124934396321,3,0.11709717097170973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Quadrante_Q3
Transit,Fennesz,0.4915030209263043,0.27201166180758013,0.22595017830829459,0.006281967213114754,0.13333333333333333,0.07293119127008182,0.6121362668559263,0.6000000000000001,0.10987654320987657,0.496571114387824,9,0.06442804428044281,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Tres Deseos,Gloria Estefan,0.09629585724177814,0.4927113702623906,0.4142855897252569,2.5092896174863386e-06,0.22222222222222224,0.013822370415277356,0.9158498455872481,0.4,0.15111111111111114,0.3270512083572839,8,0.4738007380073801,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Tribulation,Divine Empire,1.7755999911956386e-06,0.12536443148688045,0.4003348185091857,0.025792349726775955,0.3111111111111111,0.13852682631100333,0.9126273185889937,0.4,0.17283950617283952,0.3471471771674206,8,0.11562115621156212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Trill Recognize Trill,Bun B,0.0011541988178351554,0.12973760932944606,0.1978306550759009,0.0,0.24444444444444446,0.09214913610184904,0.9813170160934533,0.0,0.3440329218106996,0.08874990628045885,4,0.10947109471094713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Quadrante_Q2
Trouble in Mind,Asleep at the Wheel,0.16601266671203635,0.17930029154518948,0.09690554455963518,0.0012437158469945353,0.15555555555555556,0.06668687481054864,0.9181324688776784,0.2,0.02518518518518519,0.1196161247594532,4,0.18819188191881922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Trouble in Mind,Cephas & Wiggins,0.16078390600176698,0.1801749271137026,0.047423902902632334,0.0,0.08888888888888889,0.02288572294634738,0.883614984750542,0.2,0.031440329218107,0.1376527628520731,4,0.15178351783517838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Trying to Lose the Blues,Joe Liggins,0.19825669109203076,0.14023323615160346,0.07510746453452379,0.13377049180327868,0.17777777777777778,0.04728705668384358,0.8779084265244663,0.2,0.034074074074074076,0.1036263214455302,4,0.12373923739237394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Tumbao,Cal Tjader,0.1723307525702785,0.13498542274052477,0.1605559382329604,0.20174863387978142,0.22222222222222224,0.019884813579872686,0.8743694013388833,0.0,0.08724279835390948,0.19656486641841403,4,0.15867158671586717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Turn on Your Love Light,"Bobby ""Blue"" Bland",0.028714125061546598,0.36501457725947517,0.32142576881828244,1.6218579234972676e-05,0.22222222222222224,0.35313731433767803,0.8316421460495272,0.4,0.05629629629629631,0.26528878114612753,8,0.4019680196801968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Ugly,Sevendust,9.51569089760146e-05,0.06326530612244897,0.20066440547916536,0.0016655737704918032,0.13333333333333333,0.033343437405274325,0.9555272092532562,0.2,0.07259259259259261,0.123714792692375,4,0.05830258302583026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Ultrasonic Meltdown,Curse of the Golden Vampire,4.199784175494273e-05,0.08017492711370262,0.21417921509473442,0.14295081967213114,0.13333333333333333,0.0733555622916035,0.9837435021963057,0.2,0.22139917695473257,0.1907130182690626,4,0.03468634686346864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Un Puesto Vacante,Eddie Palmieri,0.24182969701094215,0.3137026239067055,0.23074575591381907,1.2852459016393442e-06,0.08888888888888889,0.14398302515913913,0.8022749506071012,0.0,0.060246913580246926,0.2843150975932822,8,0.3749077490774908,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Una Rumba Por Aqui,Gipsy Kings,0.2379081264782401,0.4110787172011661,0.3802805848860832,9.836065573770491e-05,0.26666666666666666,0.03055471354956047,0.8065716532714404,0.4,0.11045267489711937,0.30111713693049763,8,0.3330873308733088,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Under the Canopy,David Arkenstone,0.1843133291979791,0.20874635568513117,0.22682210150929902,0.39344262295081966,0.08888888888888889,0.06274628675356168,0.6679646289298526,0.4,0.062222222222222234,0.2663459375702897,10,0.24600246002460027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Quadrante_Q4
Underground Authority,Within Reach,2.6448814592779205e-06,0.3795918367346938,0.6444733147904332,0.5954098360655738,0.4666666666666667,0.13276750530463777,0.8713482822780197,0.6000000000000001,0.38518518518518524,0.3996988478744408,12,0.3542435424354244,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Undo It,Carrie Underwood,0.04792982067178651,0.2775510204081632,0.36458596726800296,0.0,0.08888888888888889,0.021521673234313428,0.963190301728272,0.4,0.0954732510288066,0.39050808487241645,8,0.318819188191882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Union Song,Tom Morello,0.2344222860047272,0.4122448979591836,0.2595192215469661,0.0,0.0,0.10033343437405272,0.8718086432777704,0.4,0.06518518518518521,0.3058730912453453,8,0.13234932349323494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Untrue Blues,Blind Boy Fuller,0.2091499425717586,0.1746355685131195,0.050257653305896814,0.0020131147540983605,0.22222222222222224,0.02940284934828736,0.8483014597280034,0.2,0.0623045267489712,0.1013733036763052,4,0.1726937269372694,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Viagra,Harry Toddler,0.007080127622807102,0.21020408163265303,0.15336257182467364,0.0,0.22222222222222224,0.05880569869657471,0.958999098459709,0.0,0.3679012345679013,0.15441481518506486,5,0.15153751537515375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Quadrante_Q2
Vice,Grandmaster Flash,0.0056422184274830265,0.22944606413994167,0.20022844387866315,8.546448087431693e-07,0.0,0.0048802667474992425,0.9353960063683273,0.2,0.07316872427983541,0.11885762127308626,4,0.1822878228782288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Quadrante_Q2
Virgen de Mi Soledad,Juan Valentín,0.11372505960934269,0.15102040816326529,0.05897688531594137,5.1147540983606555e-06,0.0,0.01755077296150348,0.8651717721980321,0.2,0.028148148148148155,0.13855996801039663,4,0.13161131611316115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Voices,Disturbed,0.00019755347288545632,0.535276967930029,0.6340102363783797,0.0018163934426229508,0.6666666666666667,0.06792967565929067,0.8819941303972533,0.0,0.22691358024691363,0.4123247444580512,12,0.4250922509225092,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Volare (Nel Blu di Pinto di Blu),Dean Martin,0.19172074020419405,0.17842565597667637,0.029767458082292104,0.0,0.13333333333333333,0.05516823279781752,0.8894749966432012,0.0,0.028971193415637867,0.16073401144627997,4,0.0843788437884379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Quadrante_Q4
Wade in the Water,Eva Cassidy,0.15272289990676835,0.1889212827988338,0.08012102294029941,5.333333333333333e-07,0.22222222222222224,0.02388602606850561,0.9027199662401935,0.0,0.0271604938271605,0.14078924349586386,4,0.15055350553505537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Wagoner's Song,The New Christy Minstrels,0.30065325500147244,0.3603498542274052,0.19543286627313863,0.00024349726775956283,0.08888888888888889,0.07002121855107607,0.8268850823854373,0.4,0.03934156378600824,0.2603153974958139,8,0.41623616236162364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Wait,Ennio Morricone,0.20392118186148925,0.034402332361516026,0.049821691705394584,0.13245901639344262,0.08888888888888889,0.026674749924219462,0.8724800030690734,0.2,0.029465020576131692,0.09226001549496414,3,0.014169741697416974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Quadrante_Q2
Wait a Minute,The Pussycat Dolls,0.03241783056465406,0.7583090379008746,0.5568450330894854,1.7901639344262292e-05,0.5333333333333333,0.2873598060018187,0.8565879577235149,0.6000000000000001,0.11802469135802471,0.5115062604653487,12,0.7173431734317344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Waiting for the Meat,Fear,0.0066879705695369,0.10466472303206995,0.19107325026811636,1.6612021857923496e-06,0.044444444444444446,0.1224613519248257,0.9652139719563425,0.2,0.03613168724279836,0.12062204783445381,4,0.21033210332103322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Walking and Falling,Laurie Anderson,0.4261435120479372,0.22857142857142854,0.01014918605969186,0.2465573770491803,0.0,0.028250985147014247,0.541403717415073,0.4,0.18271604938271607,0.18796391172868818,2,0.06199261992619927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
War on the Pentagon,U.K. Subs,3.39215851078725e-06,0.07346938775510203,0.19652277027439422,0.002185792349726776,0.13333333333333333,0.14216429220976054,0.9524485450674238,0.0,0.07884773662551442,0.14142403718791394,4,0.0966789667896679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Warlord,The Penetrators,0.004857904320942622,0.18717201166180755,0.21308931109347884,9.07103825136612e-06,0.17777777777777778,0.19460442558351015,0.9688680873918633,0.0,0.06839506172839507,0.15897958163596831,4,0.19852398523985243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Wasted Days and Wasted Nights,Doug Sahm,0.20435691192067834,0.317201166180758,0.16709536224049382,0.00011584699453551911,0.17777777777777778,0.11367080933616247,0.8125371645598758,0.4,0.13102880658436217,0.27860445355259544,8,0.3503075030750308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Wasteland,Artificial Peace,0.021481006079007308,0.14344023323615157,0.18344392225932735,2.33879781420765e-07,0.044444444444444446,0.25765383449530155,0.9456294477586175,0.2,0.05382716049382717,0.16010546572363984,4,0.188929889298893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Watch Yo Back,Trina,0.0007685777154527899,0.2137026239067055,0.20415209828318318,0.0025792349726775953,0.022222222222222223,0.08275234919672626,0.9452841770088045,0.2,0.11604938271604939,0.18747407092694876,4,0.23222632226322265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Quadrante_Q2
Waterfall,Steven Halpern,0.6464050569680342,0.18717201166180755,0.008514330057808507,0.6091803278688525,0.4,0.09275538041830857,0.2512995607388794,0.6000000000000001,0.088641975308642,0.2631419788568715,12,0.02457564575645757,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Way Beyond,Morcheeba,0.023006061286169208,0.3224489795918367,0.29003653358212206,0.038688524590163934,0.3111111111111111,0.09548347984237647,0.8335411351734986,0.4,0.04641975308641976,0.20242171294329345,8,0.13628536285362855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
We Are Family,Chic,0.025489722623547158,0.14518950437317782,0.20567796388494097,3.1912568306010925e-07,0.044444444444444446,0.1042740224310397,0.9579057410853011,0.2,0.10946502057613171,0.1473633569090046,4,0.10725707257072571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Wham and They're Off,Hank Mobley,0.11982528043799029,0.13002915451895042,0.1370140118058401,0.0848087431693989,0.22222222222222224,0.09487723552591694,0.928030230372317,0.2,0.04008230452674898,0.16966235973308677,4,0.1820418204182042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
What Am I Gonna Do,Bobby Bare,0.15686233546906495,0.20349854227405242,0.09930333336239744,0.0,0.044444444444444446,0.07759927250682025,0.9137302668175629,0.2,0.02386831275720165,0.17971909129532904,4,0.22337023370233705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
What Kind of Fool (Do You Think I Am),The Tams,0.04052240966557158,0.2157434402332361,0.08251881174306167,0.0,0.15555555555555556,0.03970900272809942,0.8751174879634781,0.0,0.03152263374485597,0.1502599155274536,4,0.21795817958179584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Quadrante_Q4
What Should I Do,Fabolous,0.004247882238077863,0.175801749271137,0.13744997340634235,0.0,0.022222222222222223,0.012367384055774476,0.9483436594863139,0.2,0.04502057613168725,0.1049483917726739,4,0.07183271832718327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Quadrante_Q3
What Would They Know,Liars,0.0222217471796288,0.11895043731778424,0.1823540182580718,0.18316939890710382,0.15555555555555556,0.08123673840557744,0.9445264995300482,0.0,0.03530864197530865,0.1575325519206258,4,0.028782287822878234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
What a Night; What a Moon; What a Girl,Billie Holiday,0.005881869960037038,0.6349854227405247,0.5130308922390117,0.0,0.26666666666666666,0.04783267656865717,0.9347630099936701,0.6000000000000001,0.18197530864197536,0.468560217929173,12,0.6553505535055352,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,Quadrante_Q1
Wheels,Jonathan Edwards,0.18300613902041177,0.3317784256559766,0.17755844065254728,6.42622950819672e-05,0.22222222222222224,0.0476508032737193,0.803349126273186,0.4,0.04740740740740741,0.2938095119086297,8,0.2710947109471095,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
When Things Go Wrong,Robin Lane & The Chartbusters,0.002570321510199775,0.2180758017492711,0.15227266782341808,4.852459016393443e-06,0.2,0.024249772658381324,0.9046285462183263,0.0,0.026913580246913586,0.14791567740484343,4,0.19360393603936044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
When Will They Learn,Angelic Upstarts,0.0007010395562784774,0.1107871720116618,0.1982666166764031,0.0007431693989071038,0.044444444444444446,0.08426795998787509,0.931262348224733,0.2,0.08065843621399178,0.12282758103616326,4,0.08241082410824109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
When You Smiled At Me,Michael Franks,0.1681913170079819,0.4693877551020408,0.19848459747665423,2.6885245901639346e-05,0.22222222222222224,0.06032130948772355,0.8170832294324133,0.4,0.05415637860082305,0.3000599805063355,8,0.41722017220172203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Quadrante_Q3
Where Did You Go,Eliane Elias,0.6196076583279037,0.3787172011661807,0.1651335350382338,0.6131147540983607,0.06666666666666667,0.09548347984237647,0.48078951911457246,0.6000000000000001,0.07382716049382718,0.27569289980756256,12,0.1047970479704797,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Where I'm From,Digable Planets,0.08191676528853739,0.5107871720116617,0.18148209505706733,0.0008131147540983607,0.0,0.034131555016671714,0.6565323307693784,0.0,0.45925925925925937,0.24568015394996628,8,0.34735547355473556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Quadrante_Q4
Where Is the Sun?,Billie Holiday,0.6137253025288506,0.4924198250728862,0.10954843097419978,0.0,0.6666666666666667,0.5165201576235222,0.6530796232712486,0.6000000000000001,0.09851851851851853,0.3068002899057807,12,0.29446494464944656,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Quadrante_Q3
Where It Went,Judge,2.0631818302604537e-06,0.08688046647230319,0.15183670622291584,0.0017551912568306012,0.2,0.02637162776598969,0.8840178006253238,0.2,0.043950617283950624,0.18339914527778473,4,0.15030750307503077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Where There Is a Will; There Is a Way,Discharge,0.001045266303037877,0.10029154518950435,0.19368901987112971,9.836065573770493e-06,0.022222222222222223,0.05516823279781752,0.964533021310878,0.2,0.05111111111111112,0.1651638217579287,4,0.15252152521525217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
While the Music Plays On,Les Brown,0.43093654269901743,0.3212827988338192,0.0353041704086704,0.09704918032786886,0.4444444444444445,0.25007578053955737,0.7273511978976848,0.0,0.051851851851851864,0.24139154774698224,8,0.11316113161131613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Quadrante_Q3
White Lines (Don't Don't Do It),Grandmaster Flash,0.0011171617628040807,0.2501457725947521,0.14202757021161574,0.0008306010928961748,0.15555555555555556,0.0660806304940891,0.9098843342988128,0.2,0.05629629629629631,0.14391572738859873,4,0.1805658056580566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Quadrante_Q2
White Synthetic Noise,...And Oceans,1.8729856594244053e-05,0.15918367346938775,0.49145079301415123,0.5495081967213115,0.06666666666666667,0.16277659896938468,0.820392074118121,0.6000000000000001,0.1814814814814815,0.43400394871666714,12,0.13579335793357936,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
White's Ferry,Clutch,0.0823524953477265,0.09591836734693876,0.15292661022417142,0.10273224043715846,0.0,0.03425280387996363,0.9448238160090539,0.2,0.025514403292181072,0.1846487391597731,4,0.03862238622386224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Who Can I Turn To (When Nobody Needs Me),Anthony Newley,0.5836599284448019,0.15568513119533525,0.1742887286487806,0.00029180327868852455,0.0,0.19005759321006366,0.5521454740759213,0.6000000000000001,0.0814814814814815,0.32835578437007973,12,0.07372693726937271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,Quadrante_Q3
Whoops Now,Janet Jackson,0.3235290831089009,0.6874635568513119,0.5221860858495584,7.213114754098361e-06,0.4666666666666667,0.31555016671718694,0.8409356837319932,0.6000000000000001,0.16567901234567906,0.48812510933946474,12,0.6191881918819189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Why Should I,Bob Marley,0.028321968008276396,0.20437317784256556,0.1474770902178936,0.0,0.13333333333333333,0.048802667474992414,0.9699422630579481,0.0,0.15884773662551444,0.1102579161772424,4,0.1599015990159902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Quadrante_Q4
Why Spring Ain't Here,Michael Franks,0.1520693048179847,0.3655976676384839,0.21723094629825002,2.0633879781420764e-05,0.044444444444444446,0.0833585935131858,0.756008670132162,0.4,0.11325102880658439,0.2180416364681479,8,0.32029520295202957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Quadrante_Q3
Why'd You Do It; Baby?,Louis Jordan,0.03137207842260019,0.258600583090379,0.05418130771041686,0.0,0.11111111111111112,0.2764474083055471,0.8507087641225328,0.2,0.29629629629629634,0.13739784570014746,4,0.04747847478474786,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Wild Theme,Mark Knopfler,0.7590412772684201,0.5714285714285713,0.0710966178099033,0.7527868852459016,0.0,0.12337071839951498,0.12385629064124459,0.8,0.10962962962962966,0.4587459075800365,16,0.1849938499384994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Quadrante_Q4
Wild Women Don't Have the Blues,Ida Cox,0.4339866531133413,0.2886297376093294,0.15096478302191138,0.001005464480874317,0.4,0.11488329796908153,0.863483781865613,0.4,0.07983539094650208,0.20963436883013023,6,0.30405904059040595,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Will the Circle Be Unbroken,Blind James Campbell,0.4901958307487369,0.4670553935860058,0.2501460471361682,0.0,0.7333333333333334,0.3237344649893907,0.8055742044386474,0.0,0.0871604938271605,0.48863494364331594,12,0.5084870848708487,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Willie and the Hand Jive,Johnny Otis,0.06928059357205309,0.6795918367346938,0.5274176250555851,2.7409836065573766e-06,0.5333333333333333,0.18278266141254926,0.7440584658469684,0.0,0.308641975308642,0.37053707545047865,12,0.6841328413284133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
With Blood Comes Cleansing,Imperial,4.3087166902915516e-05,0.24023323615160344,0.40731020411722124,0.018885245901639345,0.22222222222222224,0.038254016368596544,0.890223083267796,0.4,0.1711934156378601,0.24392322495189064,6,0.14907749077490776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Withered and Torn,Mendeed,0.00019036392690883596,0.17201166180758015,0.4216969369337948,6.601092896174863e-07,0.044444444444444446,0.105183388905729,0.967928183684039,0.0,0.260082304526749,0.2127608527228651,8,0.14317343173431735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
